word,stem,predicted,correct
tunayeasisi,asisi,asis,False
tutayeasisi,asisi,asis,False
unayeasisi,asisi,asis,False
utayeasisi,asisi,asis,False
mnayeasisi,asisi,asis,False
mtayeasisi,asisi,asis,False
anayeasisi,asisi,asis,False
atayeasisi,asisi,asis,False
wanayeasisi,asisi,asis,False
watayeasisi,asisi,asis,False
athiri,ath,athir,False
niliathiri,ath,athir,False
ninaathiri,ath,athir,False
nimeathiri,ath,athir,False
nitaathiri,ath,athir,False
tuliathiri,ath,athir,False
tunaathiri,ath,athir,False
tumeathiri,ath,athir,False
tutaathiri,ath,athir,False
uliathiri,ath,athir,False
unaathiri,ath,athir,False
umeathiri,ath,athir,False
utaathiri,ath,athir,False
mliathiri,ath,athir,False
mnaathiri,ath,athir,False
mmeathiri,ath,athir,False
mtaathiri,ath,athir,False
aliathiri,ath,athir,False
anaathiri,ath,athir,False
ameathiri,ath,athir,False
ataathiri,ath,athir,False
waliathiri,ath,athir,False
wanaathiri,ath,athir,False
wameathiri,ath,athir,False
wataathiri,ath,athir,False
huathiri,ath,athir,False
kuathiri,ath,athir,False
kumuathiri,ath,athir,False
kuwaathiri,ath,athir,False
ningeathiri,ath,athir,False
ungeathiri,ath,athir,False
angeathiri,ath,athir,False
tungeathiri,ath,athir,False
mngeathiri,ath,athir,False
wangeathiri,ath,athir,False
ningaliathiri,ath,athir,False
ungaliathiri,ath,athir,False
angaliathiri,ath,athir,False
tungaliathiri,ath,athir,False
mngaliathiri,ath,athir,False
wangaliathiri,ath,athir,False
niliyeathiri,ath,athir,False
uliyeathiri,ath,athir,False
aliyeathiri,ath,athir,False
tuliyeathiri,ath,athir,False
mliyeathiri,ath,athir,False
waliyeathiri,ath,athir,False
nilioathiri,ath,athir,False
ulioathiri,ath,athir,False
alioathiri,ath,athir,False
tulioathiri,ath,athir,False
mlioathiri,ath,athir,False
walioathiri,ath,athir,False
nilipoathiri,ath,athir,False
ulipoathiri,ath,athir,False
alipoathiri,ath,athir,False
tulipoathiri,ath,athir,False
mlipoathiri,ath,athir,False
walipoathiri,ath,athir,False
nijapoathiri,ath,athir,False
ujapoathiri,ath,athir,False
ajapoathiri,ath,athir,False
tujapoathiri,ath,athir,False
mjapoathiri,ath,athir,False
wajapoathiri,ath,athir,False
nisipoathiri,ath,athir,False
usipoathiri,ath,athir,False
asipoathiri,ath,athir,False
tusipoathiri,ath,athir,False
msipoathiri,ath,athir,False
wasipoathiri,ath,athir,False
nikiathiri,ath,athir,False
ukiathiri,ath,athir,False
akiathiri,ath,athir,False
tukiathiri,ath,athir,False
mkiathiri,ath,athir,False
niliyaathiri,ath,athir,False
uliyaathiri,ath,athir,False
aliyaathiri,ath,athir,False
tuliyaathiri,ath,athir,False
mliyaathiri,ath,athir,False
waliyaathiri,ath,athir,False
wakiathiri,ath,athir,False
nilichoathiri,ath,athir,False
ulichoathiri,ath,athir,False
alichoathiri,ath,athir,False
tulichoathiri,ath,athir,False
mlichoathiri,ath,athir,False
walichoathiri,ath,athir,False
yalioathiri,ath,athir,False
kilichoathiri,ath,athir,False
zilizoathiri,ath,athir,False
inaathiri,ath,athir,False
itaathiri,ath,athir,False
iliathiri,ath,athir,False
imeathiri,ath,athir,False
ingeathiri,ath,athir,False
ingaliathiri,ath,athir,False
iliyeathiri,ath,athir,False
ilioathiri,ath,athir,False
iliyoathiri,ath,athir,False
ilipoathiri,ath,athir,False
ikiathiri,ath,athir,False
ilichoathiri,ath,athir,False
zinaathiri,ath,athir,False
zitaathiri,ath,athir,False
ziliathiri,ath,athir,False
zimeathiri,ath,athir,False
zingeathiri,ath,athir,False
zingaliathiri,ath,athir,False
ziliyeathiri,ath,athir,False
zilioathiri,ath,athir,False
zilipoathiri,ath,athir,False
zikiathiri,ath,athir,False
yanaathiri,ath,athir,False
yataathiri,ath,athir,False
yaliathiri,ath,athir,False
yameathiri,ath,athir,False
yangeathiri,ath,athir,False
yangaliathiri,ath,athir,False
yaliyeathiri,ath,athir,False
yaliyoathiri,ath,athir,False
yalipoathiri,ath,athir,False
yakiathiri,ath,athir,False
lililoathiri,ath,athir,False
aliyoathiri,ath,athir,False
liliathiri,ath,athir,False
ninayeathiri,ath,athir,False
nitayeathiri,ath,athir,False
tunayeathiri,ath,athir,False
tutayeathiri,ath,athir,False
unayeathiri,ath,athir,False
utayeathiri,ath,athir,False
mnayeathiri,ath,athir,False
mtayeathiri,ath,athir,False
anayeathiri,ath,athir,False
atayeathiri,ath,athir,False
wanayeathiri,ath,athir,False
watayeathiri,ath,athir,False
babaisha,babai,bab,False
nilibabaisha,babai,bab,False
ninababaisha,babai,bab,False
nimebabaisha,babai,bab,False
nitababaisha,babai,bab,False
tulibabaisha,babai,bab,False
tunababaisha,babai,bab,False
tumebabaisha,babai,bab,False
tutababaisha,babai,bab,False
ulibabaisha,babai,bab,False
unababaisha,babai,bab,False
umebabaisha,babai,bab,False
utababaisha,babai,bab,False
mlibabaisha,babai,bab,False
mnababaisha,babai,bab,False
mmebabaisha,babai,bab,False
mtababaisha,babai,bab,False
alibabaisha,babai,bab,False
anababaisha,babai,bab,False
amebabaisha,babai,bab,False
atababaisha,babai,bab,False
walibabaisha,babai,bab,False
wanababaisha,babai,bab,False
wamebabaisha,babai,bab,False
watababaisha,babai,bab,False
hubabaisha,babai,bab,False
kubabaisha,babai,bab,False
kumbabaisha,babai,bab,False
kuwababaisha,babai,bab,False
ningebabaisha,babai,bab,False
ungebabaisha,babai,bab,False
angebabaisha,babai,bab,False
tungebabaisha,babai,bab,False
mngebabaisha,babai,bab,False
wangebabaisha,babai,bab,False
ningalibabaisha,babai,bab,False
ungalibabaisha,babai,bab,False
angalibabaisha,babai,bab,False
tungalibabaisha,babai,bab,False
mngalibabaisha,babai,bab,False
wangalibabaisha,babai,bab,False
niliyebabaisha,babai,bab,False
uliyebabaisha,babai,bab,False
aliyebabaisha,babai,bab,False
tuliyebabaisha,babai,bab,False
mliyebabaisha,babai,bab,False
waliyebabaisha,babai,bab,False
niliobabaisha,babai,bab,False
uliobabaisha,babai,bab,False
aliobabaisha,babai,bab,False
tuliobabaisha,babai,bab,False
mliobabaisha,babai,bab,False
waliobabaisha,babai,bab,False
nilipobabaisha,babai,bab,False
ulipobabaisha,babai,bab,False
alipobabaisha,babai,bab,False
tulipobabaisha,babai,bab,False
mlipobabaisha,babai,bab,False
walipobabaisha,babai,bab,False
nijapobabaisha,babai,bab,False
ujapobabaisha,babai,bab,False
ajapobabaisha,babai,bab,False
tujapobabaisha,babai,bab,False
mjapobabaisha,babai,bab,False
wajapobabaisha,babai,bab,False
nisipobabaisha,babai,bab,False
usipobabaisha,babai,bab,False
asipobabaisha,babai,bab,False
tusipobabaisha,babai,bab,False
msipobabaisha,babai,bab,False
wasipobabaisha,babai,bab,False
nikibabaisha,babai,bab,False
ukibabaisha,babai,bab,False
akibabaisha,babai,bab,False
tukibabaisha,babai,bab,False
mkibabaisha,babai,bab,False
niliyababaisha,babai,bab,False
uliyababaisha,babai,bab,False
aliyababaisha,babai,bab,False
tuliyababaisha,babai,bab,False
mliyababaisha,babai,bab,False
waliyababaisha,babai,bab,False
wakibabaisha,babai,bab,False
nilichobabaisha,babai,bab,False
ulichobabaisha,babai,bab,False
alichobabaisha,babai,bab,False
tulichobabaisha,babai,bab,False
mlichobabaisha,babai,bab,False
walichobabaisha,babai,bab,False
yaliobabaisha,babai,bab,False
kilichobabaisha,babai,bab,False
zilizobabaisha,babai,bab,False
inababaisha,babai,bab,False
itababaisha,babai,bab,False
ilibabaisha,babai,bab,False
imebabaisha,babai,bab,False
ingebabaisha,babai,bab,False
ingalibabaisha,babai,bab,False
iliyebabaisha,babai,bab,False
iliobabaisha,babai,bab,False
iliyobabaisha,babai,bab,False
ilipobabaisha,babai,bab,False
ikibabaisha,babai,bab,False
ilichobabaisha,babai,bab,False
zinababaisha,babai,bab,False
zitababaisha,babai,bab,False
zilibabaisha,babai,bab,False
zimebabaisha,babai,bab,False
zingebabaisha,babai,bab,False
zingalibabaisha,babai,bab,False
ziliyebabaisha,babai,bab,False
ziliobabaisha,babai,bab,False
zilipobabaisha,babai,bab,False
zikibabaisha,babai,bab,False
yanababaisha,babai,bab,False
yatababaisha,babai,bab,False
yalibabaisha,babai,bab,False
yamebabaisha,babai,bab,False
yangebabaisha,babai,bab,False
yangalibabaisha,babai,bab,False
yaliyebabaisha,babai,bab,False
yaliyobabaisha,babai,bab,False
yalipobabaisha,babai,bab,False
yakibabaisha,babai,bab,False
lililobabaisha,babai,bab,False
aliyobabaisha,babai,bab,False
lilibabaisha,babai,bab,False
ninayebabaisha,babai,bab,False
nitayebabaisha,babai,bab,False
tunayebabaisha,babai,bab,False
tutayebabaisha,babai,bab,False
unayebabaisha,babai,bab,False
utayebabaisha,babai,bab,False
mnayebabaisha,babai,bab,False
mtayebabaisha,babai,bab,False
anayebabaisha,babai,bab,False
atayebabaisha,babai,bab,False
wanayebabaisha,babai,bab,False
watayebabaisha,babai,bab,False
badhiri,badhiri,badhir,False
nilibadhiri,badhiri,badhir,False
ninabadhiri,badhiri,badhir,False
nimebadhiri,badhiri,badhir,False
nitabadhiri,badhiri,badhir,False
tulibadhiri,badhiri,badhir,False
tunabadhiri,badhiri,badhir,False
tumebadhiri,badhiri,badhir,False
tutabadhiri,badhiri,badhir,False
ulibadhiri,badhiri,badhir,False
unabadhiri,badhiri,badhir,False
umebadhiri,badhiri,badhir,False
utabadhiri,badhiri,badhir,False
mlibadhiri,badhiri,badhir,False
mnabadhiri,badhiri,badhir,False
mmebadhiri,badhiri,badhir,False
mtabadhiri,badhiri,badhir,False
alibadhiri,badhiri,badhir,False
anabadhiri,badhiri,badhir,False
amebadhiri,badhiri,badhir,False
atabadhiri,badhiri,badhir,False
walibadhiri,badhiri,badhir,False
wanabadhiri,badhiri,badhir,False
wamebadhiri,badhiri,badhir,False
watabadhiri,badhiri,badhir,False
hubadhiri,badhiri,badhir,False
kubadhiri,badhiri,badhir,False
kumbadhiri,badhiri,badhir,False
kuwabadhiri,badhiri,badhir,False
ningebadhiri,badhiri,badhir,False
ungebadhiri,badhiri,badhir,False
angebadhiri,badhiri,badhir,False
tungebadhiri,badhiri,badhir,False
mngebadhiri,badhiri,badhir,False
wangebadhiri,badhiri,badhir,False
ningalibadhiri,badhiri,badhir,False
ungalibadhiri,badhiri,badhir,False
angalibadhiri,badhiri,badhir,False
tungalibadhiri,badhiri,badhir,False
mngalibadhiri,badhiri,badhir,False
wangalibadhiri,badhiri,badhir,False
niliyebadhiri,badhiri,badhir,False
uliyebadhiri,badhiri,badhir,False
aliyebadhiri,badhiri,badhir,False
tuliyebadhiri,badhiri,badhir,False
mliyebadhiri,badhiri,badhir,False
waliyebadhiri,badhiri,badhir,False
niliobadhiri,badhiri,badhir,False
uliobadhiri,badhiri,badhir,False
aliobadhiri,badhiri,badhir,False
tuliobadhiri,badhiri,badhir,False
mliobadhiri,badhiri,badhir,False
waliobadhiri,badhiri,badhir,False
nilipobadhiri,badhiri,badhir,False
ulipobadhiri,badhiri,badhir,False
alipobadhiri,badhiri,badhir,False
tulipobadhiri,badhiri,badhir,False
mlipobadhiri,badhiri,badhir,False
walipobadhiri,badhiri,badhir,False
nijapobadhiri,badhiri,badhir,False
ujapobadhiri,badhiri,badhir,False
ajapobadhiri,badhiri,badhir,False
tujapobadhiri,badhiri,badhir,False
mjapobadhiri,badhiri,badhir,False
wajapobadhiri,badhiri,badhir,False
nisipobadhiri,badhiri,badhir,False
usipobadhiri,badhiri,badhir,False
asipobadhiri,badhiri,badhir,False
tusipobadhiri,badhiri,badhir,False
msipobadhiri,badhiri,badhir,False
wasipobadhiri,badhiri,badhir,False
nikibadhiri,badhiri,badhir,False
ukibadhiri,badhiri,badhir,False
akibadhiri,badhiri,badhir,False
tukibadhiri,badhiri,badhir,False
mkibadhiri,badhiri,badhir,False
niliyabadhiri,badhiri,badhir,False
uliyabadhiri,badhiri,badhir,False
aliyabadhiri,badhiri,badhir,False
tuliyabadhiri,badhiri,badhir,False
mliyabadhiri,badhiri,badhir,False
waliyabadhiri,badhiri,badhir,False
wakibadhiri,badhiri,badhir,False
nilichobadhiri,badhiri,badhir,False
ulichobadhiri,badhiri,badhir,False
alichobadhiri,badhiri,badhir,False
tulichobadhiri,badhiri,badhir,False
mlichobadhiri,badhiri,badhir,False
walichobadhiri,badhiri,badhir,False
yaliobadhiri,badhiri,badhir,False
kilichobadhiri,badhiri,badhir,False
zilizobadhiri,badhiri,badhir,False
inabadhiri,badhiri,badhir,False
itabadhiri,badhiri,badhir,False
ilibadhiri,badhiri,badhir,False
imebadhiri,badhiri,badhir,False
ingebadhiri,badhiri,badhir,False
ingalibadhiri,badhiri,badhir,False
iliyebadhiri,badhiri,badhir,False
iliobadhiri,badhiri,badhir,False
iliyobadhiri,badhiri,badhir,False
ilipobadhiri,badhiri,badhir,False
ikibadhiri,badhiri,badhir,False
ilichobadhiri,badhiri,badhir,False
zinabadhiri,badhiri,badhir,False
zitabadhiri,badhiri,badhir,False
zilibadhiri,badhiri,badhir,False
zimebadhiri,badhiri,badhir,False
zingebadhiri,badhiri,badhir,False
zingalibadhiri,badhiri,badhir,False
ziliyebadhiri,badhiri,badhir,False
ziliobadhiri,badhiri,badhir,False
zilipobadhiri,badhiri,badhir,False
zikibadhiri,badhiri,badhir,False
yanabadhiri,badhiri,badhir,False
yatabadhiri,badhiri,badhir,False
yalibadhiri,badhiri,badhir,False
yamebadhiri,badhiri,badhir,False
yangebadhiri,badhiri,badhir,False
yangalibadhiri,badhiri,badhir,False
yaliyebadhiri,badhiri,badhir,False
yaliyobadhiri,badhiri,badhir,False
yalipobadhiri,badhiri,badhir,False
yakibadhiri,badhiri,badhir,False
lililobadhiri,badhiri,badhir,False
aliyobadhiri,badhiri,badhir,False
lilibadhiri,badhiri,badhir,False
ninayebadhiri,badhiri,badhir,False
nitayebadhiri,badhiri,badhir,False
tunayebadhiri,badhiri,badhir,False
tutayebadhiri,badhiri,badhir,False
unayebadhiri,badhiri,badhir,False
utayebadhiri,badhiri,badhir,False
mnayebadhiri,badhiri,badhir,False
mtayebadhiri,badhiri,badhir,False
anayebadhiri,badhiri,badhir,False
atayebadhiri,badhiri,badhir,False
wanayebadhiri,badhiri,badhir,False
watayebadhiri,badhiri,badhir,False
banana,banan,ban,False
nilibanana,banan,ban,False
ninabanana,banan,ban,False
nimebanana,banan,ban,False
nitabanana,banan,ban,False
tulibanana,banan,ban,False
tunabanana,banan,ban,False
tumebanana,banan,ban,False
tutabanana,banan,ban,False
ulibanana,banan,ban,False
unabanana,banan,ban,False
umebanana,banan,ban,False
utabanana,banan,ban,False
mlibanana,banan,ban,False
mnabanana,banan,ban,False
mmebanana,banan,ban,False
mtabanana,banan,ban,False
alibanana,banan,ban,False
anabanana,banan,ban,False
amebanana,banan,ban,False
atabanana,banan,ban,False
walibanana,banan,ban,False
wanabanana,banan,ban,False
wamebanana,banan,ban,False
watabanana,banan,ban,False
hubanana,banan,ban,False
kubanana,banan,ban,False
kumbanana,banan,ban,False
kuwabanana,banan,ban,False
ningebanana,banan,ban,False
ungebanana,banan,ban,False
angebanana,banan,ban,False
tungebanana,banan,ban,False
mngebanana,banan,ban,False
wangebanana,banan,ban,False
ningalibanana,banan,ban,False
ungalibanana,banan,ban,False
angalibanana,banan,ban,False
tungalibanana,banan,ban,False
mngalibanana,banan,ban,False
wangalibanana,banan,ban,False
niliyebanana,banan,ban,False
uliyebanana,banan,ban,False
aliyebanana,banan,ban,False
tuliyebanana,banan,ban,False
mliyebanana,banan,ban,False
waliyebanana,banan,ban,False
niliobanana,banan,ban,False
uliobanana,banan,ban,False
aliobanana,banan,ban,False
tuliobanana,banan,ban,False
mliobanana,banan,ban,False
waliobanana,banan,ban,False
nilipobanana,banan,ban,False
ulipobanana,banan,ban,False
alipobanana,banan,ban,False
tulipobanana,banan,ban,False
mlipobanana,banan,ban,False
walipobanana,banan,ban,False
nijapobanana,banan,ban,False
ujapobanana,banan,ban,False
ajapobanana,banan,ban,False
tujapobanana,banan,ban,False
mjapobanana,banan,ban,False
wajapobanana,banan,ban,False
nisipobanana,banan,ban,False
usipobanana,banan,ban,False
asipobanana,banan,ban,False
tusipobanana,banan,ban,False
msipobanana,banan,ban,False
wasipobanana,banan,ban,False
nikibanana,banan,ban,False
ukibanana,banan,ban,False
akibanana,banan,ban,False
tukibanana,banan,ban,False
mkibanana,banan,ban,False
niliyabanana,banan,ban,False
uliyabanana,banan,ban,False
aliyabanana,banan,ban,False
tuliyabanana,banan,ban,False
mliyabanana,banan,ban,False
waliyabanana,banan,ban,False
wakibanana,banan,ban,False
nilichobanana,banan,ban,False
ulichobanana,banan,ban,False
alichobanana,banan,ban,False
tulichobanana,banan,ban,False
mlichobanana,banan,ban,False
walichobanana,banan,ban,False
yaliobanana,banan,ban,False
kilichobanana,banan,ban,False
zilizobanana,banan,ban,False
inabanana,banan,ban,False
itabanana,banan,ban,False
ilibanana,banan,ban,False
imebanana,banan,ban,False
ingebanana,banan,ban,False
ingalibanana,banan,ban,False
iliyebanana,banan,ban,False
iliobanana,banan,ban,False
iliyobanana,banan,ban,False
ilipobanana,banan,ban,False
ikibanana,banan,ban,False
ilichobanana,banan,ban,False
zinabanana,banan,ban,False
zitabanana,banan,ban,False
zilibanana,banan,ban,False
zimebanana,banan,ban,False
zingebanana,banan,ban,False
zingalibanana,banan,ban,False
ziliyebanana,banan,ban,False
ziliobanana,banan,ban,False
zilipobanana,banan,ban,False
zikibanana,banan,ban,False
yanabanana,banan,ban,False
yatabanana,banan,ban,False
yalibanana,banan,ban,False
yamebanana,banan,ban,False
yangebanana,banan,ban,False
yangalibanana,banan,ban,False
yaliyebanana,banan,ban,False
yaliyobanana,banan,ban,False
yalipobanana,banan,ban,False
yakibanana,banan,ban,False
lililobanana,banan,ban,False
aliyobanana,banan,ban,False
lilibanana,banan,ban,False
ninayebanana,banan,ban,False
nitayebanana,banan,ban,False
tunayebanana,banan,ban,False
tutayebanana,banan,ban,False
unayebanana,banan,ban,False
utayebanana,banan,ban,False
mnayebanana,banan,ban,False
mtayebanana,banan,ban,False
anayebanana,banan,ban,False
atayebanana,banan,ban,False
wanayebanana,banan,ban,False
watayebanana,banan,ban,False
bariki,bar,barik,False
nilibariki,bar,barik,False
ninabariki,bar,barik,False
nimebariki,bar,barik,False
nitabariki,bar,barik,False
tulibariki,bar,barik,False
tunabariki,bar,barik,False
tumebariki,bar,barik,False
tutabariki,bar,barik,False
ulibariki,bar,barik,False
unabariki,bar,barik,False
umebariki,bar,barik,False
utabariki,bar,barik,False
mlibariki,bar,barik,False
mnabariki,bar,barik,False
mmebariki,bar,barik,False
mtabariki,bar,barik,False
alibariki,bar,barik,False
anabariki,bar,barik,False
amebariki,bar,barik,False
atabariki,bar,barik,False
walibariki,bar,barik,False
wanabariki,bar,barik,False
wamebariki,bar,barik,False
watabariki,bar,barik,False
hubariki,bar,barik,False
kubariki,bar,barik,False
kumbariki,bar,barik,False
kuwabariki,bar,barik,False
ningebariki,bar,barik,False
ungebariki,bar,barik,False
angebariki,bar,barik,False
tungebariki,bar,barik,False
mngebariki,bar,barik,False
wangebariki,bar,barik,False
ningalibariki,bar,barik,False
ungalibariki,bar,barik,False
angalibariki,bar,barik,False
tungalibariki,bar,barik,False
mngalibariki,bar,barik,False
wangalibariki,bar,barik,False
niliyebariki,bar,barik,False
uliyebariki,bar,barik,False
aliyebariki,bar,barik,False
tuliyebariki,bar,barik,False
mliyebariki,bar,barik,False
waliyebariki,bar,barik,False
niliobariki,bar,barik,False
uliobariki,bar,barik,False
aliobariki,bar,barik,False
tuliobariki,bar,barik,False
mliobariki,bar,barik,False
waliobariki,bar,barik,False
nilipobariki,bar,barik,False
ulipobariki,bar,barik,False
alipobariki,bar,barik,False
tulipobariki,bar,barik,False
mlipobariki,bar,barik,False
walipobariki,bar,barik,False
nijapobariki,bar,barik,False
ujapobariki,bar,barik,False
ajapobariki,bar,barik,False
tujapobariki,bar,barik,False
mjapobariki,bar,barik,False
wajapobariki,bar,barik,False
nisipobariki,bar,barik,False
usipobariki,bar,barik,False
asipobariki,bar,barik,False
tusipobariki,bar,barik,False
msipobariki,bar,barik,False
wasipobariki,bar,barik,False
nikibariki,bar,barik,False
ukibariki,bar,barik,False
akibariki,bar,barik,False
tukibariki,bar,barik,False
mkibariki,bar,barik,False
niliyabariki,bar,barik,False
uliyabariki,bar,barik,False
aliyabariki,bar,barik,False
tuliyabariki,bar,barik,False
mliyabariki,bar,barik,False
waliyabariki,bar,barik,False
wakibariki,bar,barik,False
nilichobariki,bar,barik,False
ulichobariki,bar,barik,False
alichobariki,bar,barik,False
tulichobariki,bar,barik,False
mlichobariki,bar,barik,False
walichobariki,bar,barik,False
yaliobariki,bar,barik,False
kilichobariki,bar,barik,False
zilizobariki,bar,barik,False
inabariki,bar,barik,False
itabariki,bar,barik,False
ilibariki,bar,barik,False
imebariki,bar,barik,False
ingebariki,bar,barik,False
ingalibariki,bar,barik,False
iliyebariki,bar,barik,False
iliobariki,bar,barik,False
iliyobariki,bar,barik,False
ilipobariki,bar,barik,False
ikibariki,bar,barik,False
ilichobariki,bar,barik,False
zinabariki,bar,barik,False
zitabariki,bar,barik,False
zilibariki,bar,barik,False
zimebariki,bar,barik,False
zingebariki,bar,barik,False
zingalibariki,bar,barik,False
ziliyebariki,bar,barik,False
ziliobariki,bar,barik,False
zilipobariki,bar,barik,False
zikibariki,bar,barik,False
yanabariki,bar,barik,False
yatabariki,bar,barik,False
yalibariki,bar,barik,False
yamebariki,bar,barik,False
yangebariki,bar,barik,False
yangalibariki,bar,barik,False
yaliyebariki,bar,barik,False
yaliyobariki,bar,barik,False
yalipobariki,bar,barik,False
yakibariki,bar,barik,False
lililobariki,bar,barik,False
aliyobariki,bar,barik,False
lilibariki,bar,barik,False
ninayebariki,bar,barik,False
nitayebariki,bar,barik,False
tunayebariki,bar,barik,False
tutayebariki,bar,barik,False
unayebariki,bar,barik,False
utayebariki,bar,barik,False
mnayebariki,bar,barik,False
mtayebariki,bar,barik,False
anayebariki,bar,barik,False
atayebariki,bar,barik,False
wanayebariki,bar,barik,False
watayebariki,bar,barik,False
bembeleza,bembelez,bembel,False
nilibembeleza,bembelez,bembel,False
ninabembeleza,bembelez,bembel,False
nimebembeleza,bembelez,bembel,False
nitabembeleza,bembelez,bembel,False
tulibembeleza,bembelez,bembel,False
tunabembeleza,bembelez,bembel,False
tumebembeleza,bembelez,bembel,False
tutabembeleza,bembelez,bembel,False
ulibembeleza,bembelez,bembel,False
unabembeleza,bembelez,bembel,False
umebembeleza,bembelez,bembel,False
utabembeleza,bembelez,bembel,False
mlibembeleza,bembelez,bembel,False
mnabembeleza,bembelez,bembel,False
mmebembeleza,bembelez,bembel,False
mtabembeleza,bembelez,bembel,False
alibembeleza,bembelez,bembel,False
anabembeleza,bembelez,bembel,False
amebembeleza,bembelez,bembel,False
atabembeleza,bembelez,bembel,False
walibembeleza,bembelez,bembel,False
wanabembeleza,bembelez,bembel,False
wamebembeleza,bembelez,bembel,False
watabembeleza,bembelez,bembel,False
hubembeleza,bembelez,bembel,False
kubembeleza,bembelez,bembel,False
kumbembeleza,bembelez,bembel,False
kuwabembeleza,bembelez,bembel,False
ningebembeleza,bembelez,bembel,False
ungebembeleza,bembelez,bembel,False
angebembeleza,bembelez,bembel,False
